typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,M,20151001,2015,10,201510,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H4,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,13,FALSE,,FALSE,0,FALSE,,6840530.303,6840530.303,0,FALSE,TRUE
C,M,20151101,2015,11,201511,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H4,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,-1,,0,FALSE,,FALSE,0,FALSE,,6309472.332,6309472.332,0,FALSE,TRUE
C,M,20151101,2015,11,201511,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H4,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,12,FALSE,,FALSE,0,FALSE,,6309472.332,6309472.332,0,FALSE,TRUE
C,M,20151201,2015,12,201512,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H4,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,-1,,0,FALSE,,FALSE,0,FALSE,,6989108.335,6989108.335,0,FALSE,TRUE
C,M,20151201,2015,12,201512,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H4,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,11,FALSE,,FALSE,0,FALSE,,6989108.335,6989108.335,0,FALSE,TRUE
C,M,20160101,2016,1,201601,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H4,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,212.797,TRUE,-1,,0,FALSE,212.797,TRUE,0,FALSE,,7741795.183,7741795.183,6,FALSE,TRUE
C,M,20160101,2016,1,201601,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H4,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,212.797,TRUE,-1,,0,FALSE,212.797,TRUE,0,FALSE,,7741795.183,7741795.183,6,FALSE,TRUE
C,M,20160201,2016,2,201602,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H4,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,-1,,0,FALSE,,FALSE,0,FALSE,,6868254.927,6868254.927,0,FALSE,TRUE
C,M,20160201,2016,2,201602,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H4,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,10,FALSE,,FALSE,0,FALSE,,6868254.927,6868254.927,0,FALSE,TRUE
C,M,20160301,2016,3,201603,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H4,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,-1,,0,FALSE,,FALSE,0,FALSE,,6890232.576,6890232.576,0,FALSE,TRUE
C,M,20160301,2016,3,201603,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H4,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,11,FALSE,,FALSE,0,FALSE,,6890232.576,6890232.576,0,FALSE,TRUE
C,M,20160401,2016,4,201604,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H4,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,-1,,0,FALSE,,FALSE,0,FALSE,,7026706.908,7026706.908,0,FALSE,TRUE
C,M,20160401,2016,4,201604,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H4,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,10,FALSE,,FALSE,0,FALSE,,7026706.908,7026706.908,0,FALSE,TRUE
C,M,20160501,2016,5,201605,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H4,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,-1,,0,FALSE,,FALSE,0,FALSE,,6773041.744,6773041.744,0,FALSE,TRUE
C,M,20160501,2016,5,201605,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H4,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,10,FALSE,,FALSE,0,FALSE,,6773041.744,6773041.744,0,FALSE,TRUE
C,M,20160601,2016,6,201606,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H4,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,-1,,0,FALSE,,FALSE,0,FALSE,,21076470.16,21076470.16,0,FALSE,TRUE
C,M,20160601,2016,6,201606,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H4,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,30,FALSE,,FALSE,0,FALSE,,21076470.16,21076470.16,0,FALSE,TRUE
C,M,20160701,2016,7,201607,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H4,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,-1,,0,FALSE,,FALSE,0,FALSE,,19289645.27,19289645.27,0,FALSE,TRUE
C,M,20160701,2016,7,201607,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H4,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,8,FALSE,,FALSE,0,FALSE,,19289645.27,19289645.27,0,FALSE,TRUE
C,M,20160801,2016,8,201608,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H4,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,426.389,TRUE,-1,,0,FALSE,426.389,TRUE,0,FALSE,,15512469.55,15512469.55,6,FALSE,TRUE
C,M,20160801,2016,8,201608,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H4,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,426.389,TRUE,-1,,0,FALSE,426.389,TRUE,0,FALSE,,15512469.55,15512469.55,6,FALSE,TRUE
C,M,20160901,2016,9,201609,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H4,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,-1,,0,FALSE,,FALSE,0,FALSE,,9637611.575,9637611.575,0,FALSE,TRUE
C,M,20160901,2016,9,201609,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H4,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,12,FALSE,,FALSE,0,FALSE,,9637611.575,9637611.575,0,FALSE,TRUE
C,M,20161001,2016,10,201610,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H4,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,-1,,0,FALSE,,FALSE,0,FALSE,,7328444.568,7328444.568,0,FALSE,TRUE
C,M,20161001,2016,10,201610,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H4,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,11,FALSE,,FALSE,0,FALSE,,7328444.568,7328444.568,0,FALSE,TRUE
C,M,20161101,2016,11,201611,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H4,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,-1,,0,FALSE,,FALSE,0,FALSE,,7981866.984,7981866.984,0,FALSE,TRUE
C,M,20161101,2016,11,201611,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H4,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,11,FALSE,,FALSE,0,FALSE,,7981866.984,7981866.984,0,FALSE,TRUE
C,M,20161201,2016,12,201612,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H4,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,-1,,0,FALSE,,FALSE,0,FALSE,,7338776.234,7338776.234,0,FALSE,TRUE
C,M,20161201,2016,12,201612,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H4,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,11,FALSE,,FALSE,0,FALSE,,7338776.234,7338776.234,0,FALSE,TRUE
C,M,20170101,2017,1,201701,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,-1,,0,FALSE,,FALSE,0,FALSE,,8362167.764,8362167.764,0,FALSE,TRUE
C,M,20170101,2017,1,201701,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,12,FALSE,,FALSE,0,FALSE,,8362167.764,8362167.764,0,FALSE,TRUE
C,M,20170201,2017,2,201702,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,-1,,0,FALSE,,FALSE,0,FALSE,,7941181.881,7941181.881,0,FALSE,TRUE
C,M,20170201,2017,2,201702,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,12,FALSE,,FALSE,0,FALSE,,7941181.881,7941181.881,0,FALSE,TRUE
C,M,20170301,2017,3,201703,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,-1,,0,FALSE,,FALSE,0,FALSE,,7487333.199,7487333.199,0,FALSE,TRUE
C,M,20170301,2017,3,201703,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,12,FALSE,,FALSE,0,FALSE,,7487333.199,7487333.199,0,FALSE,TRUE
C,M,20170401,2017,4,201704,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,-1,,0,FALSE,,FALSE,0,FALSE,,7768269.401,7768269.401,0,FALSE,TRUE
C,M,20170401,2017,4,201704,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,12,FALSE,,FALSE,0,FALSE,,7768269.401,7768269.401,0,FALSE,TRUE
C,M,20170501,2017,5,201705,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,-1,,0,FALSE,,FALSE,0,FALSE,,8089456.054,8089456.054,0,FALSE,TRUE
C,M,20170501,2017,5,201705,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,43,FALSE,,FALSE,0,FALSE,,8089456.054,8089456.054,0,FALSE,TRUE
C,M,20170601,2017,6,201706,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,-1,,0,FALSE,,FALSE,0,FALSE,,7819046.682,7819046.682,0,FALSE,TRUE
C,M,20170601,2017,6,201706,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,13,FALSE,,FALSE,0,FALSE,,7819046.682,7819046.682,0,FALSE,TRUE
C,M,20170701,2017,7,201707,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,185.619,TRUE,-1,,0,FALSE,185.619,TRUE,0,FALSE,,6999183.249,6999183.249,6,FALSE,TRUE
C,M,20170701,2017,7,201707,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,185.619,TRUE,15,g,0,FALSE,185.619,TRUE,0,FALSE,,6999183.249,6999183.249,6,FALSE,TRUE
C,M,20170801,2017,8,201708,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,-1,,0,FALSE,,FALSE,0,FALSE,,8016236.931,8016236.931,0,FALSE,TRUE
C,M,20170801,2017,8,201708,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,13,FALSE,,FALSE,0,FALSE,,8016236.931,8016236.931,0,FALSE,TRUE
C,M,20170901,2017,9,201709,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,-1,,0,FALSE,,FALSE,0,FALSE,,8266034.079,8266034.079,0,FALSE,TRUE
C,M,20170901,2017,9,201709,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,13,FALSE,,FALSE,0,FALSE,,8266034.079,8266034.079,0,FALSE,TRUE
C,M,20171101,2017,11,201711,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,-1,,0,FALSE,,FALSE,0,FALSE,,15421420.56,15421420.56,0,FALSE,TRUE
C,M,20171101,2017,11,201711,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,26,FALSE,,FALSE,0,FALSE,,15421420.56,15421420.56,0,FALSE,TRUE
C,M,20171201,2017,12,201712,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,-1,,0,FALSE,,FALSE,0,FALSE,,9108210.55,9108210.55,0,FALSE,TRUE
C,M,20171201,2017,12,201712,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,12,FALSE,,FALSE,0,FALSE,,9108210.55,9108210.55,0,FALSE,TRUE
C,M,20180101,2018,1,201801,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,-1,,0,FALSE,,FALSE,0,FALSE,,9128500.561,9128500.561,0,FALSE,TRUE
C,M,20180101,2018,1,201801,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,12,FALSE,,FALSE,0,FALSE,,9128500.561,9128500.561,0,FALSE,TRUE
C,M,20180201,2018,2,201802,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,-1,,0,FALSE,,FALSE,0,FALSE,,7753600.813,7753600.813,0,FALSE,TRUE
C,M,20180201,2018,2,201802,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,10,FALSE,,FALSE,0,FALSE,,7753600.813,7753600.813,0,FALSE,TRUE
C,M,20180301,2018,3,201803,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,-1,,0,FALSE,,FALSE,0,FALSE,,7858426.615,7858426.615,0,FALSE,TRUE
C,M,20180301,2018,3,201803,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,10,FALSE,,FALSE,0,FALSE,,7858426.615,7858426.615,0,FALSE,TRUE
C,M,20180401,2018,4,201804,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,-1,,0,FALSE,,FALSE,0,FALSE,,5983540.417,5983540.417,0,FALSE,TRUE
C,M,20180401,2018,4,201804,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,7.56,FALSE,,FALSE,0,FALSE,,5983540.417,5983540.417,0,FALSE,TRUE
C,M,20180501,2018,5,201805,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,-1,,0,FALSE,,FALSE,0,FALSE,,13446800.57,13446800.57,0,FALSE,TRUE
C,M,20180501,2018,5,201805,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,10,FALSE,,FALSE,0,FALSE,,13446800.57,13446800.57,0,FALSE,TRUE
C,M,20180601,2018,6,201806,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,-1,,0,FALSE,,FALSE,0,FALSE,,8990134.623,8990134.623,0,FALSE,TRUE
C,M,20180601,2018,6,201806,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,10,FALSE,,FALSE,0,FALSE,,8990134.623,8990134.623,0,FALSE,TRUE
C,M,20180701,2018,7,201807,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,-1,,0,FALSE,,FALSE,0,FALSE,,7981478.51,7981478.51,0,FALSE,TRUE
C,M,20180701,2018,7,201807,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,12,FALSE,,FALSE,0,FALSE,,7981478.51,7981478.51,0,FALSE,TRUE
C,M,20180801,2018,8,201808,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,-1,,0,FALSE,,FALSE,0,FALSE,,6234978.478,6234978.478,0,FALSE,TRUE
C,M,20180801,2018,8,201808,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,10,FALSE,,FALSE,0,FALSE,,6234978.478,6234978.478,0,FALSE,TRUE
C,M,20181001,2018,10,201810,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,-1,,0,FALSE,,FALSE,0,FALSE,,12956681.9,12956681.9,0,FALSE,TRUE
C,M,20181001,2018,10,201810,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,18,FALSE,,FALSE,0,FALSE,,12956681.9,12956681.9,0,FALSE,TRUE
C,M,20181101,2018,11,201811,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,-1,,0,FALSE,,FALSE,0,FALSE,,7139278.157,7139278.157,0,FALSE,TRUE
C,M,20181101,2018,11,201811,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,10,FALSE,,FALSE,0,FALSE,,7139278.157,7139278.157,0,FALSE,TRUE
C,M,20181201,2018,12,201812,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,-1,,0,FALSE,,FALSE,0,FALSE,,6835191.898,6835191.898,0,FALSE,TRUE
C,M,20181201,2018,12,201812,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,9,FALSE,,FALSE,0,FALSE,,6835191.898,6835191.898,0,FALSE,TRUE
